IdEstacion;Nombre Estacion;Latitud;Longitud;Altura;Año;Mes;Dia;TMinima;TMaxima
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;14;20.7;27.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;15;21.8;27.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;16;21.6;25.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;17;22.6;25.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;18;22.0;28.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;19;20.1;26.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;20;19.7;26.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;21;19.1;26.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;22;19.2;25.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;23;17.2;25.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;24;19.3;26.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;25;19.0;27.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;26;22.0;28.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;27;20.8;27.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;28;21.0;27.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;29;20.3;24.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;30;21.8;27.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;3;31;20.0;26.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;1;22.1;26.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;2;20.8;26.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;3;20.5;26.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;4;21.2;27.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;5;19.9;26.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;6;20.7;26.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;7;19.7;27.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;8;21.3;27.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;9;19.9;25.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;10;19.8;26.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;11;19.9;26.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;12;20.0;25.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;13;20.8;26.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;14;21.3;24.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;15;20.0;25.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;16;20.1;25.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;17;19.4;25.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;18;19.3;26.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;19;16.5;25.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;20;18.7;22.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;21;19.3;23.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;22;19.0;25.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;23;20.8;26.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;24;18.6;25.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;25;17.6;26.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;26;19.9;27.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;27;20.2;26.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;28;16.3;25.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;29;20.5;26.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;4;30;20.0;26.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;1;19.7;25.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;2;20.2;25.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;3;18.3;22.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;4;19.0;22.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;5;18.8;22.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;6;16.6;22.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;7;16.7;21.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;8;18.3;23.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;9;17.3;23.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;10;17.7;23.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;11;18.0;23.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;12;18.9;23.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;13;15.2;23.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;14;15.2;23.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;15;14.9;22.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;16;16.0;23.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;17;16.7;23.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;18;16.0;24.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;19;14.8;23.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;20;16.0;24.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;21;20.1;23.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;22;20.8;23.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;23;20.1;23.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;24;20.7;24.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;25;21.0;24.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;26;20.4;24.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;27;19.4;22.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;28;18.4;23.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;29;18.3;22.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;30;18.7;23.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;5;31;17.3;22.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;1;16.1;21.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;2;17.0;21.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;3;15.5;21.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;4;17.4;21.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;5;12.4;21.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;6;13.2;22.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;7;18.0;21.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;8;15.2;21.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;9;18.1;20.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;10;16.9;21.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;11;16.9;21.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;12;17.4;20.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;13;17.3;20.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;14;16.0;19.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;15;15.9;21.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;16;17.7;20.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;17;17.5;21.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;18;17.0;21.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;19;17.0;21.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;20;16.2;21.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;21;16.3;21.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;22;17.2;21.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;23;18.0;22.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;24;20.5;21.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;25;14.9;20.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;26;11.9;20.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;27;16.1;19.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;28;14.1;20.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;29;15.1;18.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;6;30;13.9;17.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;1;16.5;19.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;2;18.3;22.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;3;18.5;22.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;4;19.6;20.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;5;17.8;22.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;6;15.7;22.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;7;16.8;20.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;8;15.3;20.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;9;17.1;21.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;10;15.6;20.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;11;16.4;20.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;12;15.0;21.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;13;16.0;21.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;14;15.8;17.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;15;15.1;19.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;16;14.0;19.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;17;14.8;21.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;18;16.2;20.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;19;14.3;19.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;20;14.9;19.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;21;14.8;18.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;22;15.2;18.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;23;14.3;19.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;24;14.7;19.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;25;14.8;19.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;26;15.6;21.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;27;17.1;20.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;28;17.7;21.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;29;17.9;21.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;30;16.2;20.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;7;31;16.4;20.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;1;15.7;19.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;2;14.7;19.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;3;14.7;21.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;4;16.8;22.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;5;16.2;21.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;6;18.6;21.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;7;14.3;19.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;8;15.3;18.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;9;14.4;16.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;10;15.0;18.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;11;17.3;21.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;12;18.8;22.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;13;18.7;22.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;14;17.2;22.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;15;14.2;22.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;16;17.5;21.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;17;18.1;22.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;18;18.8;22.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;19;19.1;22.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;20;16.6;19.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;21;15.2;19.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;22;13.7;20.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;23;14.4;21.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;24;15.4;21.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;25;17.9;22.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;26;15.7;20.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;27;16.0;20.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;28;13.8;19.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;29;10.3;19.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;30;13.5;20.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;8;31;18.7;22.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;1;16.4;20.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;2;15.9;20.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;3;15.7;20.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;4;14.2;20.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;5;13.4;21.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;6;14.7;20.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;7;13.4;20.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;8;12.4;21.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;9;15.0;19.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;10;11.8;20.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;11;14.0;21.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;12;14.3;21.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;13;15.1;19.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;14;15.8;19.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;15;14.4;20.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;16;16.1;20.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;17;16.2;22.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;18;16.5;21.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;19;13.9;20.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;20;14.3;20.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;21;14.3;20.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;22;13.0;21.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;23;15.4;21.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;24;12.8;21.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;25;18.1;21.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;26;18.4;23.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;27;18.1;23.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;28;17.7;21.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;29;17.9;22.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;9;30;17.2;23.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;10;1;17.4;21.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;10;2;17.9;22.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;10;3;18.3;22.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;10;4;18.4;24.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;10;5;17.5;23.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;10;6;18.1;23.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;10;7;17.4;24.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;10;8;17.6;23.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;10;9;18.3;23.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;10;10;17.6;21.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;10;11;16.4;21.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;10;12;15.5;22.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;109&deg 25' 38'' W;48;2012;10;13;18.7;21.1
